index,Participant_ID,Round,InfoOrderGroup,Context,CausalScore,BonusScore,Is_Human,ST_Outcome,End_Outcome,TakesAction,MotivatedByEndOutcome,Is_Pivotal,DummyText,Time_Agent,Time_Action,Time_Incentive,Time_Pivotal,Time_ST_Outcome,Time_Dummy,Time_EndOutcome,Views_Agent,Views_Action,Views_Incentive,Views_Pivotal,Views_ST_Outcome,Views_Dummy,Views_EndOutcome,ContextIsFootball,InfoOrderB,InfoOrderC,Time_Action_md,Time_Agent_md,Time_Incentive_md,Time_Pivotal_md,Time_ST_Outcome_md,Time_Dummy_md,Time_EndOutcome_md,Is_SouthAfrican,CorrectNumeracy,PostGraduateDegree
47,48,17,C,Business,5,-1.0,0,1,0,0,1,1,1,890.0,3861.0,5300.0,486.0,5493.0,743.0,1056.0,2.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,-167.3569711538462,-1602.746394230769,2692.310096153846,-2131.5240384615386,3801.3846153846152,-598.9495192307693,-1266.8822115384614,0.0,0.0,0.0
54,55,17,A,Business,6,-10.0,1,1,0,1,0,0,0,1106.0,937.0,954.0,534.0,639.0,808.0,770.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,-3091.356971153846,-1386.746394230769,-1653.6899038461538,-2083.5240384615386,-1052.6153846153845,-533.9495192307693,-1552.8822115384614,0.0,0.0,0.0
3,4,17,A,Business,7,-1.0,0,0,0,1,1,1,1,1125.0,2792.0,721.0,0.0,774.0,0.0,1406.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1236.3569711538462,-1367.746394230769,-1886.6899038461538,-2617.5240384615386,-917.6153846153845,-1341.9495192307693,-916.8822115384614,0.0,1.0,0.0
4,5,17,B,Business,6,0.0,0,1,0,1,1,0,0,767.0,452.0,186.0,113.0,874.0,694.0,1022.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,-3576.356971153846,-1725.746394230769,-2421.689903846154,-2504.5240384615386,-817.6153846153845,-647.9495192307693,-1300.8822115384614,0.0,0.0,1.0
6,7,17,A,Football,5,1.0,1,1,1,1,0,1,0,4829.0,1593.0,3217.0,1158.0,1974.0,677.0,525.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,-185.03125,2626.2704326923076,866.9350961538462,-711.6790865384614,-1168.4459134615386,-837.9122596153845,-1440.9014423076924,1.0,1.0,1.0
8,9,17,C,Football,2,0.0,0,1,0,0,1,0,0,1830.0,1383.0,2958.0,2263.0,1799.0,0.0,2796.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,-395.03125,-372.7295673076924,607.9350961538462,393.32091346153857,-1343.4459134615386,-1514.9122596153845,830.0985576923076,1.0,0.0,1.0
12,13,17,A,Business,5,1.0,0,0,1,0,1,0,0,1943.0,11209.0,3105.0,3086.0,1192.0,1036.0,2358.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7180.643028846154,-549.746394230769,497.3100961538462,468.47596153846143,-499.6153846153845,-305.9495192307693,35.11778846153857,0.0,0.0,1.0
13,14,17,B,Business,5,0.0,0,1,0,0,1,1,1,1067.0,6548.0,1717.0,1016.0,999.0,1382.0,1432.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2519.643028846154,-1425.746394230769,-890.6899038461538,-1601.5240384615386,-692.6153846153845,40.05048076923072,-890.8822115384614,0.0,0.0,0.0
17,18,17,C,Business,6,10.0,1,0,1,1,1,1,1,899.0,4766.0,8298.0,600.0,1449.0,1447.0,2116.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,737.6430288461538,-1593.746394230769,5690.310096153846,-2017.5240384615386,-242.61538461538453,105.05048076923072,-206.88221153846143,0.0,1.0,0.0
28,29,17,B,Football,6,10.0,0,1,1,1,1,0,0,1066.0,546.0,779.0,394.0,806.0,124.0,539.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1232.03125,-1136.7295673076924,-1571.0649038461538,-1475.6790865384614,-2336.4459134615386,-1390.9122596153845,-1426.9014423076924,0.0,0.0,1.0
29,30,17,C,Football,3,0.0,0,0,0,0,0,0,1,800.0,850.0,1066.0,1600.0,0.0,1733.0,833.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-928.03125,-1402.7295673076924,-1284.0649038461538,-269.67908653846143,-3142.4459134615386,218.08774038461547,-1132.9014423076924,1.0,0.0,1.0
30,31,17,A,Football,5,1.0,1,0,1,0,0,1,0,1507.0,882.0,1306.0,1077.0,1132.0,292.0,717.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-896.03125,-695.7295673076924,-1044.0649038461538,-792.6790865384614,-2010.4459134615386,-1222.9122596153845,-1248.9014423076924,0.0,0.0,1.0
40,41,17,B,Business,6,1.0,0,1,0,1,0,1,0,418.0,1331.0,1948.0,500.0,849.0,583.0,950.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-2697.356971153846,-2074.746394230769,-659.6899038461538,-2117.5240384615386,-842.6153846153845,-758.9495192307693,-1372.8822115384614,1.0,0.0,0.0
42,43,17,A,Business,6,10.0,0,1,1,1,0,1,0,3200.0,1666.0,10400.0,1134.0,2216.0,1466.0,1967.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,-2362.356971153846,707.253605769231,7792.310096153846,-1483.5240384615386,524.3846153846155,124.05048076923072,-355.88221153846143,1.0,0.0,0.0
46,47,17,B,Football,5,10.0,1,0,1,1,1,0,0,901.0,935.0,2851.0,1584.0,2016.0,1233.0,866.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-843.03125,-1301.7295673076924,500.9350961538462,-285.67908653846143,-1126.4459134615386,-281.9122596153845,-1099.9014423076924,1.0,0.0,0.0
52,53,17,B,Football,5,10.0,0,1,1,1,0,0,0,9433.0,5483.0,3750.0,834.0,4698.0,498.0,15614.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,3704.96875,7230.270432692308,1399.9350961538462,-1035.6790865384614,1555.5540865384614,-1016.9122596153845,13648.098557692309,1.0,0.0,1.0
0,1,17,A,Business,6,1.0,1,1,1,1,0,0,0,666.0,2151.0,537.0,1400.0,2168.0,801.0,1349.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1877.3569711538462,-1826.746394230769,-2070.689903846154,-1217.5240384615386,476.3846153846155,-540.9495192307693,-973.8822115384614,1.0,0.0,1.0
2,3,17,C,Business,5,1.0,0,1,1,1,0,0,0,517.0,4289.0,966.0,1635.0,499.0,2115.0,2265.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,260.6430288461538,-1975.746394230769,-1641.6899038461538,-982.5240384615386,-1192.6153846153845,773.0504807692307,-57.88221153846143,1.0,1.0,0.0
9,10,17,A,Business,3,10.0,0,0,1,0,1,1,1,629.0,968.0,618.0,1663.0,518.0,1236.0,809.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3060.356971153846,-1863.746394230769,-1989.6899038461538,-954.5240384615386,-1173.6153846153845,-105.94951923076928,-1513.8822115384614,1.0,1.0,0.0
11,12,17,C,Business,5,1.0,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,1.0,0.0,0.0
14,15,17,C,Business,1,1.0,0,1,0,1,1,1,0,183.0,634.0,8229.0,67.0,4101.0,150.0,9350.0,0.0,1.0,4.0,0.0,3.0,0.0,4.0,0.0,0.0,1.0,-3394.356971153846,-2309.746394230769,5621.310096153846,-2550.5240384615386,2409.3846153846152,-1191.9495192307693,7027.117788461539,1.0,0.0,0.0
16,17,17,B,Football,3,1.0,0,1,0,0,0,1,0,1995.0,911.0,0.0,1279.0,2029.0,0.0,702.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-867.03125,-207.72956730769238,-2350.064903846154,-590.6790865384614,-1113.4459134615386,-1514.9122596153845,-1263.9014423076924,1.0,0.0,1.0
43,44,17,B,Football,5,1.0,1,0,1,0,1,1,1,6162.0,1120.0,0.0,1118.0,2483.0,1433.0,1113.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,-658.03125,3959.2704326923076,-2350.064903846154,-751.6790865384614,-659.4459134615386,-81.91225961538453,-852.9014423076924,1.0,0.0,0.0
44,45,17,C,Business,7,0.0,0,1,0,1,1,1,0,3969.0,2832.0,5630.0,2514.0,1517.0,1932.0,2616.0,5.0,4.0,6.0,4.0,2.0,4.0,4.0,0.0,0.0,1.0,-1196.3569711538462,1476.253605769231,3022.310096153846,-103.52403846153857,-174.61538461538453,590.0504807692307,293.11778846153857,1.0,0.0,0.0
45,46,17,A,Business,1,0.0,0,0,1,0,0,1,1,0.0,3533.0,0.0,1033.0,0.0,0.0,1435.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,-495.3569711538462,-2492.746394230769,-2607.689903846154,-1584.5240384615386,-1691.6153846153845,-1341.9495192307693,-887.8822115384614,1.0,1.0,1.0
55,56,17,B,Business,6,10.0,0,1,0,0,0,0,1,0.0,450.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3578.356971153846,-2492.746394230769,-2439.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,1.0,0.0
5,6,17,C,Football,3,1.0,0,1,1,0,1,0,1,348.0,660.0,1622.0,1103.0,2048.0,4152.0,833.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1118.03125,-1854.7295673076924,-728.0649038461538,-766.6790865384614,-1094.4459134615386,2637.0877403846152,-1132.9014423076924,1.0,1.0,0.0
7,8,17,B,Business,6,10.0,0,0,1,1,0,1,1,844.0,4516.0,1472.0,5051.0,3627.0,1231.0,1118.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,487.6430288461538,-1648.746394230769,-1135.6899038461538,2433.4759615384614,1935.3846153846155,-110.94951923076928,-1204.8822115384614,0.0,1.0,0.0
10,11,17,B,Football,3,1.0,1,1,1,0,1,0,0,699.0,566.0,1399.0,883.0,2450.0,1283.0,1499.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,-1212.03125,-1503.7295673076924,-951.0649038461538,-986.6790865384614,-692.4459134615386,-231.91225961538453,-466.9014423076924,1.0,0.0,0.0
18,19,17,A,Football,2,0.0,1,1,0,1,0,0,0,587.0,1936.0,948.0,1644.0,2271.0,23374.0,1066.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,157.96875,-1615.7295673076924,-1402.0649038461538,-225.67908653846143,-871.4459134615386,21859.087740384617,-899.9014423076924,0.0,1.0,1.0
19,20,17,B,Business,5,-1.0,0,1,0,1,1,1,1,1952.0,16961.0,10051.0,30718.0,3334.0,1916.0,1931.0,2.0,5.0,5.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,12932.643028846154,-540.746394230769,7443.310096153846,28100.47596153846,1642.3846153846155,574.0504807692307,-391.88221153846143,1.0,1.0,0.0
20,21,17,C,Business,5,10.0,0,1,1,0,1,0,0,572.0,2131.0,1087.0,750.0,1242.0,1350.0,1573.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1897.3569711538462,-1920.746394230769,-1520.6899038461538,-1867.5240384615386,-449.6153846153845,8.050480769230717,-749.8822115384614,1.0,0.0,1.0
21,22,17,A,Business,6,-10.0,0,0,0,0,1,0,1,700.0,2068.0,1157.0,1586.0,1583.0,874.0,14868.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,-1960.3569711538462,-1792.746394230769,-1450.6899038461538,-1031.5240384615386,-108.61538461538453,-467.9495192307693,12545.117788461539,0.0,1.0,1.0
22,23,17,B,Football,3,1.0,1,1,1,0,1,0,0,11417.0,2853.0,1674.0,8163.0,4589.0,4611.0,1634.0,7.0,4.0,3.0,4.0,8.0,5.0,4.0,1.0,1.0,0.0,1074.96875,9214.270432692309,-676.0649038461538,6293.320913461539,1446.5540865384614,3096.0877403846152,-331.9014423076924,0.0,1.0,1.0
34,35,17,B,Football,2,1.0,0,1,0,0,0,1,0,2377.0,750.0,1625.0,1188.0,1895.0,813.0,1013.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1028.03125,174.27043269230762,-725.0649038461538,-681.6790865384614,-1247.4459134615386,-701.9122596153845,-952.9014423076924,1.0,1.0,1.0
35,36,17,C,Business,4,0.0,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,0.0,0.0,1.0
37,38,17,B,Business,6,10.0,1,1,1,1,0,1,1,1498.0,4516.0,1848.0,4646.0,2547.0,4179.0,5813.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,487.6430288461538,-994.746394230769,-759.6899038461538,2028.4759615384614,855.3846153846155,2837.0504807692305,3490.1177884615386,1.0,0.0,1.0
39,40,17,A,Football,5,1.0,0,0,1,0,0,1,1,637.0,1116.0,2777.0,1115.0,2831.0,1147.0,1417.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,-662.03125,-1565.7295673076924,426.9350961538462,-754.6790865384614,-311.44591346153857,-367.9122596153845,-548.9014423076924,1.0,0.0,0.0
41,42,17,C,Business,5,0.0,1,0,0,0,1,1,1,2466.0,2700.0,1466.0,2016.0,2133.0,1625.0,1733.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,-1328.3569711538462,-26.746394230769056,-1141.6899038461538,-601.5240384615386,441.3846153846155,283.0504807692307,-589.8822115384614,1.0,1.0,1.0
53,54,17,C,Football,4,0.0,0,0,1,0,1,1,1,3498.0,1431.0,4764.0,3380.0,4782.0,1249.0,6066.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,1.0,-347.03125,1295.2704326923076,2413.935096153846,1510.3209134615386,1639.5540865384614,-265.9122596153845,4100.098557692308,1.0,0.0,0.0
1,2,18,B,Business,6,10.0,1,1,1,1,0,1,1,550.0,49599.0,0.0,977.0,0.0,0.0,2401.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,45570.643028846156,-1942.746394230769,-2607.689903846154,-1640.5240384615386,-1691.6153846153845,-1341.9495192307693,78.11778846153857,0.0,0.0,1.0
15,16,18,A,Football,3,0.0,1,1,0,1,0,1,1,772.0,713.0,462.0,923.0,1062.0,1207.0,607.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1065.03125,-1430.7295673076924,-1888.0649038461538,-946.6790865384614,-2080.4459134615386,-307.9122596153845,-1358.9014423076924,0.0,0.0,0.0
23,24,18,C,Business,7,-1.0,1,0,0,1,1,0,1,1668.0,966.0,1481.0,1017.0,1800.0,751.0,1417.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-3062.356971153846,-824.746394230769,-1126.6899038461538,-1600.5240384615386,108.38461538461547,-590.9495192307693,-905.8822115384614,0.0,0.0,0.0
24,25,18,A,Business,5,1.0,0,0,1,0,0,1,0,2517.0,8468.0,2817.0,4099.0,4550.0,666.0,3000.0,2.0,4.0,3.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,4439.643028846154,24.253605769230944,209.3100961538462,1481.4759615384614,2858.3846153846152,-675.9495192307693,677.1177884615386,1.0,0.0,1.0
25,26,18,B,Football,1,1.0,0,0,1,1,1,0,1,46.0,568.0,2882.0,384.0,1217.0,1118.0,1634.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,-1210.03125,-2156.7295673076924,531.9350961538462,-1485.6790865384614,-1925.4459134615386,-396.9122596153845,-331.9014423076924,0.0,1.0,0.0
26,27,18,C,Business,5,-1.0,1,0,0,1,0,0,0,883.0,1997.0,0.0,1130.0,1190.0,518.0,1833.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,-2031.3569711538462,-1609.746394230769,-2607.689903846154,-1487.5240384615386,-501.6153846153845,-823.9495192307693,-489.88221153846143,0.0,0.0,0.0
27,28,18,A,Football,4,1.0,0,1,1,0,0,0,1,1095.0,500.0,5201.0,565.0,800.0,1234.0,634.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1278.03125,-1107.7295673076924,2850.935096153846,-1304.6790865384614,-2342.4459134615386,-280.9122596153845,-1331.9014423076924,0.0,1.0,1.0
31,32,18,B,Business,5,1.0,0,1,1,0,1,0,1,683.0,4446.0,3767.0,2035.0,850.0,1180.0,1418.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,417.6430288461538,-1809.746394230769,1159.3100961538462,-582.5240384615386,-841.6153846153845,-161.94951923076928,-904.8822115384614,0.0,1.0,0.0
32,33,18,C,Business,5,1.0,0,1,1,0,1,1,0,300.0,1050.0,234.0,1016.0,467.0,417.0,599.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-2978.356971153846,-2192.746394230769,-2373.689903846154,-1601.5240384615386,-1224.6153846153845,-924.9495192307693,-1723.8822115384614,0.0,1.0,1.0
33,34,18,A,Football,1,1.0,1,1,0,1,0,1,1,1351.0,394.0,570.0,1155.0,3193.0,1277.0,1192.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,-1384.03125,-851.7295673076924,-1780.0649038461538,-714.6790865384614,50.55408653846143,-237.91225961538453,-773.9014423076924,0.0,1.0,1.0
36,37,18,A,Business,2,-10.0,0,1,0,0,1,1,0,1062.0,2104.0,424.0,1793.0,466.0,396.0,895.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-1924.3569711538462,-1430.746394230769,-2183.689903846154,-824.5240384615386,-1225.6153846153845,-945.9495192307693,-1427.8822115384614,1.0,0.0,0.0
38,39,18,C,Business,3,1.0,0,0,1,0,1,0,0,4060.0,1978.0,2888.0,1690.0,6830.0,901.0,7268.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,-2050.356971153846,1567.253605769231,280.3100961538462,-927.5240384615386,5138.384615384615,-440.9495192307693,4945.117788461539,0.0,0.0,1.0
47,48,18,C,Football,5,0.0,1,1,0,1,1,1,1,14.0,1911.0,379.0,4949.0,7292.0,4563.0,2534.0,0.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0,0.0,1.0,132.96875,-2188.7295673076924,-1971.0649038461538,3079.3209134615386,4149.554086538461,3048.0877403846152,568.0985576923076,0.0,0.0,0.0
54,55,18,A,Football,2,-1.0,1,0,1,1,1,0,0,832.0,602.0,834.0,87.0,1099.0,398.0,615.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1176.03125,-1370.7295673076924,-1516.0649038461538,-1782.6790865384614,-2043.4459134615386,-1116.9122596153845,-1350.9014423076924,0.0,0.0,0.0
3,4,18,A,Football,2,-1.0,0,1,1,0,1,0,1,2482.0,3380.0,0.0,395.0,6179.0,6713.0,518.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1601.96875,279.2704326923076,-2350.064903846154,-1474.6790865384614,3036.5540865384614,5198.087740384615,-1447.9014423076924,0.0,1.0,0.0
4,5,18,B,Football,5,0.0,0,0,1,1,1,0,0,60331.0,0.0,0.0,0.0,1069.0,0.0,219.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,-1778.03125,58128.270432692305,-2350.064903846154,-1869.6790865384614,-2073.4459134615386,-1514.9122596153845,-1746.9014423076924,0.0,0.0,1.0
6,7,18,A,Football,5,10.0,1,0,1,0,0,0,0,1465.0,1005.0,1260.0,1549.0,2066.0,1499.0,825.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,-773.03125,-737.7295673076924,-1090.0649038461538,-320.67908653846143,-1076.4459134615386,-15.912259615384528,-1140.9014423076924,1.0,1.0,1.0
8,9,18,C,Business,6,1.0,0,1,0,1,0,1,0,1865.0,1947.0,1914.0,1182.0,1315.0,317.0,1180.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,-2081.356971153846,-627.746394230769,-693.6899038461538,-1435.5240384615386,-376.6153846153845,-1024.9495192307693,-1142.8822115384614,1.0,0.0,1.0
12,13,18,A,Business,5,-10.0,1,0,0,1,1,1,0,1394.0,2291.0,2523.0,2678.0,1646.0,900.0,1473.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1737.3569711538462,-1098.746394230769,-84.68990384615381,60.47596153846143,-45.61538461538453,-441.9495192307693,-849.8822115384614,0.0,0.0,1.0
13,14,18,B,Football,6,1.0,1,1,1,1,0,0,1,1899.0,2616.0,1016.0,703.0,1017.0,1191.0,901.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,837.96875,-303.7295673076924,-1334.0649038461538,-1166.6790865384614,-2125.4459134615386,-323.9122596153845,-1064.9014423076924,0.0,0.0,0.0
17,18,18,C,Football,5,10.0,1,0,1,0,1,0,1,4014.0,765.0,5182.0,2415.0,6419.0,2447.0,3047.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,-1013.03125,1811.2704326923076,2831.935096153846,545.3209134615386,3276.5540865384614,932.0877403846155,1081.0985576923076,0.0,1.0,0.0
28,29,18,B,Football,4,1.0,1,0,1,1,1,1,0,2256.0,1509.0,1868.0,320.0,1906.0,472.0,980.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,-269.03125,53.27043269230762,-482.0649038461538,-1549.6790865384614,-1236.4459134615386,-1042.9122596153845,-985.9014423076924,0.0,0.0,1.0
29,30,18,C,Business,6,-1.0,1,0,1,0,0,1,1,1483.0,1084.0,2466.0,716.0,1418.0,783.0,5050.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,-2944.356971153846,-1009.746394230769,-141.6899038461538,-1901.5240384615386,-273.6153846153845,-558.9495192307693,2727.1177884615386,1.0,0.0,1.0
30,31,18,A,Business,6,-10.0,1,0,0,1,0,1,0,97012.0,3675.0,3813.0,1444.0,1223.0,465.0,278.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,-353.3569711538462,94519.25360576923,1205.3100961538462,-1173.5240384615386,-468.6153846153845,-876.9495192307693,-2044.8822115384614,0.0,0.0,1.0
40,41,18,B,Business,3,1.0,1,0,1,0,1,0,0,516.0,815.0,1679.0,599.0,600.0,416.0,568.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-3213.356971153846,-1976.746394230769,-928.6899038461538,-2018.5240384615386,-1091.6153846153845,-925.9495192307693,-1754.8822115384614,1.0,0.0,0.0
42,43,18,A,Business,6,1.0,0,0,1,1,1,1,0,2933.0,2500.0,4384.0,1916.0,2458.0,2417.0,1466.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,-1528.3569711538462,440.25360576923094,1776.3100961538462,-701.5240384615386,766.3846153846155,1075.0504807692307,-856.8822115384614,1.0,0.0,0.0
46,47,18,B,Business,5,0.0,1,1,0,1,0,1,0,1684.0,2033.0,2067.0,800.0,933.0,1016.0,2617.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1995.3569711538462,-808.746394230769,-540.6899038461538,-1817.5240384615386,-758.6153846153845,-325.9495192307693,294.11778846153857,1.0,0.0,0.0
52,53,18,B,Business,7,1.0,0,0,1,1,1,1,0,5334.0,885.0,1816.0,732.0,2731.0,584.0,917.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-3143.356971153846,2841.253605769231,-791.6899038461538,-1885.5240384615386,1039.3846153846155,-757.9495192307693,-1405.8822115384614,1.0,0.0,1.0
0,1,18,A,Football,6,1.0,0,0,1,1,1,0,0,402.0,567.0,832.0,484.0,1034.0,1316.0,933.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1211.03125,-1800.7295673076924,-1518.0649038461538,-1385.6790865384614,-2108.4459134615386,-198.91225961538453,-1032.9014423076924,1.0,0.0,1.0
2,3,18,C,Football,3,-1.0,1,0,0,0,1,1,0,300.0,1385.0,451.0,1619.0,3376.0,432.0,2111.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,-393.03125,-1902.7295673076924,-1899.0649038461538,-250.67908653846143,233.55408653846143,-1082.9122596153845,145.09855769230762,1.0,1.0,0.0
9,10,18,A,Business,3,-10.0,1,0,0,0,1,1,1,809.0,945.0,912.0,697.0,562.0,832.0,755.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-3083.356971153846,-1683.746394230769,-1695.6899038461538,-1920.5240384615386,-1129.6153846153845,-509.9495192307693,-1567.8822115384614,1.0,1.0,0.0
11,12,18,C,Business,5,1.0,1,1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4028.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-2322.8822115384614,1.0,0.0,0.0
14,15,18,C,Football,7,10.0,1,0,1,1,0,0,0,650.0,534.0,3832.0,733.0,1700.0,2018.0,766.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,-1244.03125,-1552.7295673076924,1481.9350961538462,-1136.6790865384614,-1442.4459134615386,503.0877403846155,-1199.9014423076924,1.0,0.0,0.0
16,17,18,B,Business,6,-10.0,1,0,0,0,0,0,0,0.0,1515.0,0.0,0.0,0.0,0.0,1842.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2513.356971153846,-2492.746394230769,-2607.689903846154,-2617.5240384615386,-1691.6153846153845,-1341.9495192307693,-480.88221153846143,1.0,0.0,1.0
43,44,18,B,Football,5,1.0,0,1,0,0,1,0,1,0.0,1750.0,0.0,1300.0,101.0,1316.0,1100.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-28.03125,-2202.7295673076924,-2350.064903846154,-569.6790865384614,-3041.4459134615386,-198.91225961538453,-865.9014423076924,1.0,0.0,0.0
44,45,18,C,Football,1,0.0,0,1,0,1,1,1,0,3314.0,4434.0,3946.0,4129.0,7832.0,2783.0,5433.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,1.0,0.0,1.0,2655.96875,1111.2704326923076,1595.9350961538462,2259.3209134615386,4689.554086538461,1268.0877403846155,3467.0985576923076,1.0,0.0,0.0
